au13,year,lma,lma_stability,sub_lma,sub_lma_stability
502900,2013,1,1,5,1
503000,2013,1,1,5,1
503100,2013,1,1,5,1
503200,2013,1,1,5,1
503300,2013,1,1,5,1
503400,2013,1,1,5,1
503500,2013,1,1,5,1
503600,2013,1,1,5,1
503700,2013,1,1,5,1
503800,2013,1,1,5,1
503900,2013,1,1,5,1
504000,2013,1,1,5,1
504100,2013,1,1,5,1
504300,2013,1,1,5,1
504400,2013,1,1,8,1
504501,2013,1,1,8,1
504502,2013,1,1,8,1
504600,2013,1,1,8,1
504700,2013,1,1,9,1
504800,2013,1,1,9,1
504900,2013,1,1,9,1
505010,2013,1,1,9,1
505021,2013,1,1,9,1
505022,2013,1,1,9,1
505300,2013,2,0.628,1,1
505400,2013,2,0.628,2,1
505500,2013,2,0.628,3,1
505601,2013,3,1,1,0.996
505602,2013,3,1,1,0.996
505603,2013,3,1,1,0.996
505604,2013,3,1,1,0.996
505605,2013,3,1,1,0.996
505700,2013,3,1,1,1
505803,2013,3,1,2,1
505804,2013,3,1,2,1
505805,2013,3,1,2,1
505806,2013,3,1,2,1
505807,2013,3,1,2,1
505808,2013,3,1,2,1
505902,2013,3,1,2,1
505904,2013,3,1,2,1
505906,2013,3,1,2,1
505907,2013,3,1,2,1
505908,2013,3,1,2,1
505909,2013,3,1,2,1
505910,2013,3,1,2,1
506001,2013,3,1,2,1
506002,2013,3,1,2,1
506003,2013,3,1,2,1
506201,2013,3,1,2,1
506202,2013,3,1,2,1
506300,2013,3,1,2,1
506400,2013,3,1,2,1
506613,2013,2,0.628,4,1
506614,2013,3,1,2,1
506616,2013,2,0.628,2,1
506620,2013,4,0.96,1,1
506631,2013,2,0.628,3,1
506633,2013,2,0.628,3,1
506634,2013,2,0.628,5,1
506642,2013,3,1,1,0.98
506644,2013,3,1,1,0.98
506645,2013,3,1,1,0.98
506646,2013,3,1,2,1
506647,2013,3,1,2,1
506648,2013,3,1,1,0.98
506652,2013,3,1,1,0.996
506653,2013,3,1,2,1
506654,2013,3,1,1,0.996
506655,2013,3,1,1,0.996
506656,2013,3,1,1,1
506657,2013,2,0.628,2,0.616
506658,2013,2,0.628,6,0.616
506659,2013,2,0.628,2,0.616
506660,2013,2,0.628,1,1
506661,2013,2,0.628,2,1
506800,2013,3,1,1,0.98
506901,2013,3,1,2,1
506902,2013,3,1,2,1
506903,2013,3,1,2,1
507000,2013,3,1,2,1
507101,2013,3,1,2,1
507102,2013,3,1,2,1
507200,2013,3,1,2,1
507300,2013,3,1,2,1
507400,2013,3,1,2,1
507500,2013,3,1,2,1
507710,2013,3,1,2,1
507720,2013,3,1,2,1
507800,2013,3,1,2,1
507900,2013,3,1,2,1
508010,2013,3,1,2,1
508020,2013,3,1,2,1
508110,2013,3,1,2,1
508120,2013,3,1,2,1
508210,2013,3,1,2,1
508220,2013,3,1,2,1
508310,2013,3,1,2,1
508320,2013,3,1,2,1
508411,2013,3,1,2,1
508412,2013,3,1,2,1
508420,2013,3,1,2,1
508510,2013,3,1,2,1
508520,2013,3,1,2,1
508610,2013,3,1,2,1
508620,2013,3,1,2,1
508701,2013,3,1,2,1
508703,2013,3,1,2,1
508704,2013,3,1,2,1
508803,2013,3,1,2,1
508804,2013,3,1,2,1
508805,2013,3,1,2,1
508806,2013,3,1,2,1
508807,2013,3,1,2,1
508900,2013,3,1,2,1
509000,2013,3,1,2,1
509100,2013,3,1,2,1
509300,2013,3,1,2,1
509400,2013,3,1,2,1
509500,2013,3,1,2,1
509701,2013,3,1,2,1
509702,2013,3,1,2,1
509800,2013,3,1,2,1
510010,2013,3,1,2,1
510020,2013,3,1,2,1
510210,2013,3,1,2,1
510220,2013,3,1,2,1
510401,2013,3,1,2,1
510402,2013,3,1,2,1
510500,2013,3,1,2,1
510700,2013,3,1,1,1
510800,2013,3,1,1,1
511001,2013,3,1,1,1
511002,2013,3,1,1,1
511100,2013,3,1,1,1
511301,2013,3,1,1,1
511302,2013,3,1,1,1
511303,2013,3,1,1,1
511401,2013,3,1,1,1
511402,2013,3,1,1,1
511601,2013,3,1,1,1
511602,2013,3,1,1,1
511700,2013,3,1,1,1
511800,2013,3,1,1,1
511901,2013,3,1,1,1
511902,2013,3,1,1,1
512000,2013,3,1,1,1
512100,2013,3,1,1,1
512201,2013,3,1,1,1
512202,2013,3,1,1,1
512300,2013,3,1,1,1
512401,2013,3,1,1,1
512402,2013,3,1,1,1
512500,2013,3,1,1,1
512600,2013,3,1,1,1
512700,2013,3,1,1,1
512801,2013,3,1,1,1
512802,2013,3,1,1,1
512902,2013,3,1,1,1
512903,2013,3,1,1,1
512904,2013,3,1,1,1
512905,2013,3,1,1,1
512906,2013,3,1,1,1
513011,2013,3,1,1,1
513012,2013,3,1,1,1
513013,2013,3,1,1,1
513020,2013,3,1,1,1
513101,2013,3,1,1,1
513102,2013,3,1,1,1
513211,2013,3,1,1,1
513212,2013,3,1,1,1
513213,2013,3,1,1,1
513214,2013,3,1,1,1
513220,2013,3,1,1,1
513301,2013,3,1,1,1
513302,2013,3,1,1,1
513410,2013,3,1,1,1
513420,2013,3,1,1,1
513431,2013,3,1,1,1
513432,2013,3,1,1,1
513511,2013,3,1,1,1
513512,2013,3,1,1,1
513521,2013,3,1,1,1
513522,2013,3,1,1,1
513530,2013,3,1,1,1
513610,2013,3,1,1,1
513621,2013,3,1,1,1
513622,2013,3,1,1,1
513631,2013,3,1,1,1
513632,2013,3,1,1,1
513701,2013,3,1,1,1
513702,2013,3,1,1,1
513800,2013,3,1,1,1
514000,2013,3,1,3,1
514101,2013,3,1,3,1
514102,2013,3,1,3,1
514103,2013,3,1,3,1
514200,2013,3,1,3,1
514301,2013,3,1,3,1
514302,2013,3,1,3,1
514401,2013,3,1,1,0.764
514402,2013,3,1,1,0.928
514500,2013,3,1,3,1
514600,2013,3,1,1,0.888
514700,2013,3,1,1,0.888
514801,2013,3,1,1,1
514802,2013,3,1,1,1
514900,2013,3,1,3,1
515001,2013,3,1,3,1
515002,2013,3,1,3,1
515003,2013,3,1,1,1
515100,2013,3,1,3,1
515201,2013,3,1,3,1
515202,2013,3,1,3,1
515301,2013,3,1,3,1
515302,2013,3,1,3,1
515410,2013,3,1,3,1
515420,2013,3,1,3,1
515431,2013,3,1,3,1
515432,2013,3,1,3,1
515500,2013,3,1,3,1
515600,2013,3,1,3,1
515700,2013,3,1,3,1
515801,2013,3,1,3,1
515802,2013,3,1,3,1
515901,2013,3,1,3,1
515902,2013,3,1,3,1
516001,2013,3,1,3,1
516002,2013,3,1,3,1
516003,2013,3,1,3,1
516101,2013,3,1,3,1
516102,2013,3,1,3,1
516201,2013,3,1,3,1
516202,2013,3,1,3,1
516301,2013,3,1,3,1
516302,2013,3,1,3,1
516400,2013,3,1,3,1
516500,2013,3,1,3,1
516601,2013,3,1,3,1
516602,2013,3,1,3,1
516700,2013,3,1,3,1
516800,2013,3,1,3,1
516900,2013,3,1,3,1
517001,2013,3,1,4,0.868
517002,2013,3,1,4,0.868
517100,2013,3,1,4,0.912
517201,2013,3,1,4,0.864
517202,2013,3,1,3,1
517400,2013,3,1,3,1
517500,2013,3,1,3,1
517600,2013,3,1,3,1
517701,2013,3,1,3,1
517702,2013,3,1,3,1
517703,2013,3,1,3,1
517800,2013,3,1,3,1
517901,2013,3,1,1,0.764
517902,2013,3,1,3,1
517903,2013,3,1,3,1
518101,2013,3,1,3,1
518102,2013,3,1,3,1
518201,2013,3,1,3,1
518202,2013,3,1,3,1
518301,2013,3,1,3,1
518302,2013,3,1,3,1
518500,2013,3,1,3,1
518600,2013,3,1,3,1
518701,2013,3,1,3,1
518702,2013,3,1,3,0.676
518801,2013,3,1,3,1
518802,2013,3,1,3,1
518803,2013,3,1,3,1
518901,2013,3,1,3,1
518902,2013,3,1,3,1
519001,2013,3,1,3,1
519002,2013,3,1,3,1
519200,2013,3,1,3,1
519300,2013,3,1,3,1
519400,2013,3,1,3,1
519500,2013,3,1,4,1
519710,2013,3,1,3,1
519720,2013,3,1,3,1
519810,2013,3,1,4,0.52
519820,2013,3,1,4,0.996
519900,2013,3,1,3,0.508
520000,2013,3,1,4,1
520201,2013,3,1,4,0.864
520202,2013,3,1,4,0.888
520301,2013,3,1,4,0.984
520302,2013,3,1,4,0.984
520303,2013,3,1,4,0.996
520401,2013,3,1,4,0.996
520402,2013,3,1,4,0.996
520500,2013,3,1,4,1
520601,2013,3,1,4,0.984
520602,2013,3,1,4,0.988
520801,2013,5,0.52,1,1
520900,2013,5,0.52,2,1
521000,2013,5,1,3,1
521111,2013,6,0.776,1,1
521112,2013,6,0.776,2,0.808
521114,2013,6,0.776,3,1
521115,2013,6,0.776,3,1
521116,2013,6,0.776,1,1
521117,2013,6,0.776,3,0.532
521121,2013,6,0.776,4,1
521122,2013,3,1,4,1
521131,2013,6,0.776,5,1
521132,2013,3,1,4,1
521134,2013,3,0.992,4,1
521135,2013,6,0.776,6,1
521136,2013,7,0.64,1,1
521151,2013,6,0.776,7,1
521152,2013,6,0.776,7,1
521153,2013,6,0.776,8,0.564
521160,2013,6,0.776,5,1
521201,2013,3,1,4,1
521202,2013,3,1,4,1
521203,2013,3,1,4,1
521301,2013,3,1,4,1
521302,2013,3,1,4,1
521501,2013,3,1,4,1
521502,2013,3,1,4,1
521601,2013,3,1,4,1
521602,2013,3,1,4,1
521801,2013,3,1,4,1
521802,2013,3,1,4,1
521803,2013,3,1,4,1
521901,2013,3,1,4,1
521902,2013,3,1,4,1
522100,2013,3,1,4,1
522201,2013,3,1,4,1
522202,2013,3,1,4,1
522301,2013,3,1,4,1
522302,2013,3,1,4,1
522400,2013,3,1,4,1
522601,2013,3,1,4,1
522603,2013,3,1,4,1
522604,2013,3,1,4,1
522711,2013,3,1,4,1
522712,2013,3,1,4,1
522721,2013,3,1,4,1
522722,2013,3,1,4,1
522723,2013,3,1,4,1
522730,2013,3,1,4,1
522810,2013,3,1,4,1
522820,2013,3,1,4,1
522910,2013,3,1,4,1
522920,2013,3,1,4,1
523000,2013,3,1,4,1
523101,2013,3,1,4,1
523102,2013,3,1,4,1
523105,2013,3,1,4,1
523106,2013,3,1,4,1
523107,2013,3,1,4,1
523109,2013,3,1,4,1
523110,2013,3,1,4,1
523112,2013,3,1,4,1
523113,2013,3,1,4,1
523114,2013,3,1,4,1
523115,2013,3,1,4,1
523116,2013,3,1,4,1
523201,2013,3,1,4,1
523202,2013,3,1,4,1
523300,2013,3,1,4,1
523402,2013,3,1,4,1
523403,2013,3,1,4,1
523404,2013,3,1,4,1
523501,2013,3,1,4,1
523502,2013,3,1,4,1
523601,2013,3,1,4,1
523602,2013,3,1,4,1
523711,2013,3,1,4,1
523712,2013,3,1,4,1
523713,2013,3,1,4,1
523721,2013,3,1,4,1
523722,2013,3,1,4,1
523813,2013,3,1,4,1
523814,2013,3,1,4,1
523816,2013,3,1,4,1
523817,2013,3,1,4,1
523818,2013,3,1,4,1
523819,2013,3,1,4,1
523820,2013,3,1,4,1
523911,2013,3,1,4,1
523912,2013,3,1,4,1
523920,2013,3,1,4,1
524001,2013,3,1,4,1
524002,2013,3,1,4,1
524111,2013,3,1,4,1
524112,2013,3,1,4,1
524121,2013,3,1,4,1
524122,2013,3,1,4,1
524200,2013,3,1,4,1
524301,2013,3,1,4,1
524302,2013,3,1,4,1
524303,2013,3,1,4,1
524402,2013,3,1,4,1
524403,2013,3,1,4,1
524404,2013,3,1,4,1
524405,2013,3,1,4,1
524510,2013,3,1,4,1
524520,2013,3,1,4,1
524530,2013,3,1,4,1
524602,2013,3,1,4,1
524603,2013,3,1,4,1
524604,2013,3,1,4,1
524711,2013,3,1,4,1
524712,2013,3,1,4,1
524713,2013,3,1,4,1
524720,2013,3,1,4,1
524811,2013,3,1,4,1
524812,2013,3,1,4,1
524821,2013,3,1,4,1
524822,2013,3,1,4,1
524901,2013,3,1,4,1
524902,2013,3,1,4,1
525001,2013,3,1,4,1
525002,2013,3,1,4,1
525101,2013,3,1,4,1
525102,2013,3,1,4,1
525201,2013,3,1,4,1
525202,2013,3,1,4,1
525410,2013,3,1,4,1
525420,2013,3,1,4,1
525510,2013,3,1,4,1
525520,2013,3,1,4,1
525530,2013,3,1,4,1
525540,2013,3,1,4,1
525610,2013,3,1,4,1
525620,2013,3,1,4,1
525630,2013,3,1,4,1
525700,2013,3,1,4,1
525910,2013,6,0.776,1,1
525921,2013,6,0.776,1,1
525922,2013,6,0.776,1,1
526103,2013,6,0.776,7,1
526104,2013,6,0.776,7,1
526105,2013,6,0.776,7,1
526106,2013,6,0.776,7,1
526200,2013,6,0.776,3,1
526400,2013,8,1,1,1
526500,2013,8,1,2,1
526601,2013,8,1,1,1
526602,2013,8,1,2,1
526603,2013,8,1,3,1
526701,2013,6,0.776,9,0.532
526702,2013,8,1,1,1
526900,2013,8,1,1,1
527004,2013,8,1,4,0.972
527005,2013,8,1,4,1
527006,2013,8,1,4,1
527007,2013,8,1,4,1
527008,2013,8,1,4,1
527009,2013,8,1,4,1
527111,2013,8,1,1,1
527112,2013,8,1,1,1
527122,2013,8,1,5,0.408
527123,2013,8,1,4,0.848
527124,2013,8,1,4,0.992
527125,2013,8,1,5,0.448
527131,2013,8,1,6,0.992
527133,2013,8,1,6,1
527134,2013,8,1,6,1
527210,2013,8,1,1,1
527221,2013,6,0.776,6,1
527222,2013,6,0.776,6,1
527401,2013,8,1,1,1
527402,2013,8,1,1,1
527501,2013,8,1,6,1
527502,2013,8,1,6,1
527503,2013,8,1,6,1
527504,2013,8,1,6,1
527505,2013,8,1,6,1
527600,2013,8,1,3,1
527700,2013,8,1,3,1
527810,2013,8,1,4,1
527820,2013,8,1,4,1
527912,2013,8,1,4,0.996
527913,2013,8,1,4,1
527914,2013,8,1,7,0.644
527915,2013,8,1,4,0.996
527916,2013,8,1,4,0.816
527917,2013,8,1,4,1
527921,2013,8,1,3,1
527922,2013,8,1,3,1
527923,2013,8,1,3,1
527924,2013,8,1,3,1
527925,2013,8,1,3,1
527931,2013,8,1,6,1
527932,2013,8,1,3,1
527934,2013,8,1,6,1
527935,2013,8,1,3,1
527936,2013,8,1,3,1
527937,2013,8,1,3,1
528000,2013,8,1,3,1
528200,2013,8,1,4,0.816
528310,2013,8,1,4,1
528320,2013,8,1,4,1
528402,2013,8,1,4,1
528403,2013,8,1,4,1
528405,2013,8,1,4,1
528406,2013,8,1,4,1
528501,2013,8,1,4,1
528503,2013,8,1,4,1
528504,2013,8,1,4,1
528505,2013,8,1,4,1
528601,2013,8,1,4,1
528602,2013,8,1,4,1
528700,2013,8,1,4,1
528800,2013,8,1,4,1
528900,2013,8,1,4,1
529000,2013,8,1,4,1
529100,2013,8,1,4,1
529200,2013,8,1,4,1
529300,2013,8,1,4,1
529401,2013,8,1,4,1
529402,2013,8,1,4,1
529501,2013,8,1,4,1
529502,2013,8,1,4,1
529503,2013,8,1,4,1
529600,2013,8,1,4,1
529700,2013,8,1,4,1
529800,2013,8,1,4,1
529900,2013,8,1,4,1
530000,2013,8,1,4,1
530100,2013,8,1,4,1
530200,2013,8,1,4,1
530300,2013,8,1,4,1
530400,2013,8,1,4,1
530500,2013,8,1,4,0.992
530600,2013,8,1,4,0.992
530700,2013,8,1,4,0.992
530800,2013,8,1,4,0.992
531001,2013,8,1,3,1
531002,2013,8,1,3,1
531003,2013,8,1,3,1
531004,2013,8,1,3,1
531100,2013,8,1,3,0.876
531200,2013,8,1,3,0.876
531301,2013,8,1,3,0.876
531303,2013,8,1,3,0.876
531304,2013,8,1,3,0.876
531500,2013,8,1,8,1
531600,2013,8,1,8,1
531710,2013,8,1,8,1
531720,2013,8,1,8,1
531731,2013,8,1,8,1
531732,2013,8,1,8,1
531800,2013,8,1,8,1
532000,2013,8,1,8,1
532200,2013,9,1,1,1
532300,2013,10,0.624,1,1
532400,2013,10,0.624,2,1
532501,2013,10,0.624,3,1
532502,2013,9,1,1,1
532601,2013,10,0.624,1,1
532602,2013,10,0.624,1,1
532700,2013,10,0.624,4,1
532901,2013,10,0.624,5,1
532902,2013,10,0.624,5,1
532903,2013,10,0.624,5,1
532904,2013,10,0.624,5,1
533000,2013,7,1,2,1
533100,2013,7,1,3,1
533200,2013,7,1,3,1
533300,2013,7,1,4,1
533400,2013,7,1,5,1
533501,2013,7,1,6,1
533502,2013,7,1,6,1
533602,2013,7,1,5,1
533603,2013,7,1,6,1
533604,2013,7,1,6,1
533800,2013,7,1,7,1
533901,2013,7,1,7,1
533902,2013,7,1,6,1
533903,2013,7,1,7,1
534100,2013,7,1,8,1
534200,2013,7,1,8,1
534300,2013,7,1,9,1
534400,2013,7,1,8,1
534500,2013,8,1,9,1
534602,2013,8,1,9,1
534603,2013,8,1,9,1
534604,2013,8,1,9,1
534800,2013,8,1,9,1
534901,2013,8,1,9,1
534902,2013,8,1,9,1
535000,2013,8,1,10,0.892
535100,2013,9,1,2,1
535211,2013,9,1,2,1
535212,2013,9,1,2,1
535220,2013,8,1,10,0.892
535231,2013,8,1,10,0.892
535232,2013,9,1,2,1
535241,2013,8,1,6,1
535242,2013,8,1,10,0.892
535250,2013,9,1,2,1
535261,2013,9,1,2,1
535262,2013,9,1,2,1
535310,2013,9,1,2,1
535320,2013,9,1,2,1
535330,2013,9,1,2,1
535340,2013,9,1,2,1
535350,2013,9,1,2,1
535360,2013,9,1,2,1
535370,2013,9,1,2,1
535380,2013,9,1,2,1
535501,2013,8,1,10,0.892
535502,2013,8,1,10,0.892
535600,2013,9,1,2,1
535700,2013,7,1,8,1
535800,2013,11,1,1,1
535900,2013,11,1,2,1
536000,2013,11,1,3,1
536201,2013,11,1,4,1
536202,2013,11,1,4,1
536203,2013,11,1,4,1
536400,2013,7,1,8,1
536503,2013,11,1,3,1
536505,2013,11,1,4,1
536508,2013,11,1,5,0.976
536512,2013,11,1,6,0.428
536513,2013,11,1,5,1
536514,2013,11,1,5,0.972
536515,2013,11,1,4,1
536516,2013,11,1,4,1
536517,2013,11,1,4,1
536611,2013,11,1,7,1
536613,2013,11,1,1,1
536614,2013,11,1,1,1
536615,2013,11,1,1,1
536620,2013,11,1,3,1
536630,2013,11,1,8,0.696
536641,2013,11,1,6,0.42
536642,2013,11,1,2,1
536651,2013,11,1,2,1
536653,2013,11,1,2,1
536654,2013,11,1,2,1
536810,2013,11,1,4,1
536821,2013,11,1,4,1
536831,2013,11,1,4,1
536832,2013,11,1,4,1
537000,2013,11,1,5,1
537100,2013,11,1,5,1
537201,2013,11,1,5,1
537202,2013,11,1,5,1
537301,2013,11,1,5,1
537302,2013,11,1,5,1
537400,2013,11,1,5,1
537500,2013,11,1,8,0.892
537601,2013,11,1,8,0.892
537602,2013,11,1,8,0.892
537700,2013,11,1,8,0.892
537800,2013,11,1,8,0.812
537900,2013,11,1,8,0.512
538000,2013,11,1,8,0.484
538101,2013,11,1,5,0.516
538102,2013,11,1,5,0.516
538201,2013,11,1,5,1
538202,2013,11,1,5,1
538301,2013,11,1,8,0.468
538302,2013,11,1,5,0.488
538303,2013,11,1,8,0.468
538501,2013,11,1,2,1
538502,2013,11,1,2,1
538601,2013,9,1,3,1
538602,2013,9,1,3,1
538721,2013,9,1,3,1
538722,2013,9,1,3,1
538731,2013,9,1,3,1
538732,2013,9,1,3,1
538741,2013,9,1,3,1
538742,2013,9,1,3,1
538811,2013,9,1,3,1
538820,2013,9,1,3,1
538831,2013,9,1,4,1
538832,2013,9,1,5,0.692
538841,2013,9,1,6,1
538842,2013,9,1,6,1
538850,2013,9,1,6,0.952
538861,2013,9,1,2,1
538863,2013,9,1,3,1
538864,2013,9,1,3,1
539000,2013,9,1,3,1
539100,2013,9,1,3,1
539200,2013,9,1,3,1
539310,2013,9,1,3,1
539320,2013,9,1,3,1
539400,2013,9,1,3,1
539500,2013,9,1,3,1
539600,2013,9,1,3,1
539700,2013,9,1,3,1
539800,2013,9,1,3,1
539900,2013,9,1,3,1
540000,2013,9,1,3,1
540100,2013,9,1,3,1
540200,2013,9,1,3,1
540300,2013,9,1,3,1
540410,2013,9,1,3,1
540420,2013,9,1,3,1
540510,2013,9,1,3,1
540520,2013,9,1,3,1
540600,2013,9,1,3,1
540700,2013,9,1,3,1
540900,2013,9,1,7,1
541000,2013,9,1,1,1
541311,2013,9,1,8,1
541312,2013,9,1,8,1
541313,2013,9,1,8,1
541315,2013,9,1,8,1
541316,2013,9,1,8,1
541317,2013,9,1,8,1
541318,2013,9,1,8,1
541319,2013,9,1,8,1
541320,2013,9,1,7,1
541333,2013,9,1,8,1
541334,2013,9,1,8,1
541335,2013,9,1,8,1
541342,2013,9,1,9,0.948
541344,2013,9,1,8,1
541345,2013,9,1,8,1
541346,2013,9,1,1,1
541347,2013,9,1,1,1
541348,2013,9,1,1,1
541501,2013,9,1,1,1
541502,2013,9,1,8,1
541503,2013,9,1,9,0.948
541710,2013,9,1,8,1
541720,2013,9,1,8,1
541730,2013,9,1,8,1
541740,2013,9,1,8,1
541750,2013,9,1,8,1
541760,2013,9,1,8,1
541900,2013,12,1,1,1
542000,2013,12,1,2,1
542100,2013,12,1,3,1
542200,2013,12,1,4,1
542300,2013,12,1,2,1
542410,2013,12,1,1,1
542421,2013,12,1,1,1
542422,2013,12,1,1,1
542430,2013,12,1,1,1
542440,2013,12,1,1,1
542511,2013,12,1,1,1
542514,2013,12,1,1,1
542520,2013,12,1,1,1
542530,2013,12,1,4,1
542540,2013,12,1,2,1
542550,2013,9,1,4,1
542561,2013,12,1,3,1
542562,2013,12,1,3,1
542600,2013,12,1,2,1
542700,2013,9,1,4,1
542800,2013,12,1,5,1
542901,2013,12,1,5,1
542903,2013,12,1,5,1
542904,2013,12,1,5,1
542906,2013,12,1,5,1
543301,2013,13,1,1,1
543302,2013,13,1,1,1
543303,2013,13,1,1,1
543601,2013,13,1,2,1
543602,2013,13,1,2,1
543800,2013,13,1,3,1
543901,2013,13,1,4,0.884
543902,2013,13,1,5,0.744
543903,2013,13,1,6,1
544001,2013,13,1,7,1
544002,2013,13,1,3,1
544003,2013,13,1,3,1
544004,2013,13,1,7,1
544200,2013,13,1,6,1
544300,2013,13,1,6,1
544400,2013,13,1,6,1
544500,2013,13,1,6,1
544600,2013,13,1,6,1
544701,2013,13,1,6,1
544702,2013,13,1,6,1
544801,2013,13,1,6,1
544802,2013,13,1,6,1
544900,2013,13,1,6,1
545201,2013,13,1,8,1
545202,2013,13,1,8,1
545204,2013,13,1,8,1
545205,2013,13,1,8,1
545301,2013,13,1,8,1
545302,2013,13,1,8,1
545303,2013,13,1,8,1
545304,2013,13,1,8,1
545500,2013,13,1,8,1
545611,2013,14,1,1,1
545621,2013,14,1,1,1
545631,2013,14,1,1,1
545632,2013,14,1,1,1
545710,2013,14,1,2,1
545721,2013,14,1,2,1
545722,2013,14,1,2,1
545730,2013,14,1,3,1
545740,2013,14,1,3,1
545750,2013,14,1,2,1
545761,2013,14,1,2,1
545762,2013,14,1,2,1
545811,2013,14,1,1,0.596
545812,2013,14,1,1,1
545821,2013,14,1,4,1
545822,2013,14,1,4,0.676
545831,2013,14,1,1,1
545832,2013,14,1,3,1
545841,2013,14,1,5,0.528
545842,2013,14,1,2,1
545851,2013,14,1,5,0.52
545852,2013,14,1,2,1
545860,2013,14,1,6,0.648
545911,2013,14,1,7,0.972
545912,2013,14,1,4,1
545913,2013,14,1,4,0.992
546100,2013,14,1,1,1
546200,2013,14,1,1,1
546300,2013,14,1,1,1
546400,2013,14,1,1,1
546500,2013,14,1,1,1
546600,2013,14,1,1,1
546700,2013,14,1,1,1
546801,2013,14,1,1,1
546802,2013,14,1,1,1
546901,2013,14,1,1,1
546902,2013,14,1,1,1
547001,2013,14,1,1,1
547002,2013,14,1,1,1
547100,2013,14,1,1,1
547200,2013,14,1,1,1
547300,2013,14,1,1,1
547400,2013,14,1,1,1
547600,2013,14,1,2,1
547700,2013,14,1,2,1
547800,2013,14,1,2,1
547900,2013,14,1,2,1
548000,2013,14,1,2,1
548100,2013,14,1,2,1
548200,2013,14,1,2,1
548300,2013,14,1,2,1
548400,2013,14,1,2,1
548500,2013,14,1,2,1
548611,2013,14,1,2,1
548612,2013,14,1,2,1
548620,2013,14,1,2,1
548810,2013,14,1,2,1
548821,2013,14,1,2,1
548822,2013,14,1,2,1
548831,2013,14,1,2,1
548832,2013,14,1,2,1
548833,2013,14,1,2,1
549000,2013,14,1,8,1
549100,2013,14,1,8,1
549200,2013,14,1,8,1
549400,2013,14,1,8,1
549500,2013,14,1,8,1
549601,2013,14,1,8,1
549602,2013,14,1,8,1
549800,2013,15,1,1,0.82
549901,2013,15,1,1,0.82
549902,2013,15,1,1,0.82
550101,2013,15,1,1,0.82
550102,2013,15,1,1,0.82
550200,2013,15,1,2,1
550500,2013,15,1,2,1
550600,2013,16,1,1,1
550700,2013,16,1,1,1
550800,2013,16,1,2,1
550901,2013,16,1,1,1
550902,2013,16,1,1,1
551012,2013,16,1,2,1
551013,2013,16,1,1,1
551014,2013,16,1,1,1
551021,2013,16,1,2,1
551022,2013,16,1,2,1
551023,2013,16,1,2,1
551024,2013,16,1,2,1
551030,2013,16,1,2,1
551111,2013,16,1,1,1
551112,2013,16,1,3,0.864
551120,2013,16,1,4,1
551301,2013,16,1,1,1
551302,2013,16,1,1,1
551400,2013,16,1,2,1
551501,2013,16,1,2,1
551502,2013,16,1,2,1
551503,2013,16,1,2,1
551600,2013,16,1,2,1
551700,2013,16,1,2,1
551800,2013,16,1,2,1
551900,2013,16,1,2,1
552001,2013,16,1,2,1
552002,2013,16,1,2,1
552100,2013,16,1,2,1
552200,2013,16,1,2,1
552300,2013,16,1,2,1
552400,2013,16,1,2,1
552500,2013,16,1,2,1
552701,2013,16,1,5,1
552702,2013,16,1,5,1
552800,2013,16,1,5,1
552900,2013,16,1,6,1
553001,2013,16,1,7,1
553002,2013,16,1,6,1
553003,2013,16,1,6,1
553004,2013,16,1,6,1
553101,2013,16,1,6,1
553102,2013,16,1,6,1
553200,2013,16,1,4,1
553301,2013,16,1,4,1
553302,2013,16,1,4,1
553400,2013,16,1,6,1
553500,2013,16,1,6,1
553601,2013,16,1,6,1
553700,2013,16,1,8,1
553800,2013,16,1,8,1
553900,2013,16,1,8,1
554010,2013,16,1,8,1
554020,2013,16,1,8,1
554111,2013,16,1,8,1
554113,2013,16,1,8,1
554114,2013,16,1,8,1
554115,2013,16,1,8,1
554120,2013,16,1,8,1
554130,2013,16,1,8,1
554300,2013,15,0.656,3,1
554400,2013,16,1,8,1
554500,2013,15,0.656,3,1
554700,2013,16,1,8,1
554800,2013,15,0.656,3,1
554900,2013,15,0.656,4,0.98
555000,2013,15,0.656,4,0.98
555100,2013,15,0.656,4,0.98
555200,2013,15,0.656,3,1
555300,2013,15,0.656,3,1
555400,2013,15,0.656,3,1
555700,2013,15,0.656,3,1
555800,2013,15,0.656,3,1
555900,2013,15,0.656,3,1
556000,2013,15,0.656,3,1
556100,2013,15,0.656,3,1
556200,2013,15,0.656,3,1
556300,2013,15,0.656,3,1
556400,2013,15,0.656,3,1
556500,2013,15,0.656,3,1
556600,2013,15,0.656,3,1
556700,2013,15,0.656,3,1
556800,2013,15,0.656,3,1
556900,2013,15,0.656,3,1
557000,2013,15,0.656,3,1
557100,2013,15,0.656,3,1
557200,2013,15,0.656,3,1
557300,2013,15,0.656,3,1
557400,2013,15,0.656,3,1
557500,2013,15,0.656,3,1
557600,2013,15,0.656,3,1
557700,2013,15,0.656,3,1
557800,2013,15,0.656,3,1
557900,2013,15,0.656,3,1
558100,2013,15,0.656,3,1
558200,2013,15,0.656,3,1
558300,2013,15,0.656,3,1
558500,2013,15,0.656,4,0.98
558600,2013,15,0.656,4,1
558700,2013,15,0.656,4,1
558800,2013,15,0.656,3,1
558900,2013,15,1,5,1
559000,2013,15,0.656,4,1
